year,make,model,body_style(s),trim(s),image_source(s)
1996,Eagle,Summit,"['Sedan', 'Coupe', 'Wagon']","{'Sedan': {'LX Sedan 4D': {'Horsepower': '119 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}, 'ESi Sedan 4D': {'Horsepower': '119 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}}, 'Wagon': {'DL Wagon 3D': {'Horsepower': '119 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, 'AWD Wagon 3D': {'Horsepower': '136 @ 5500 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'LX Wagon 3D': {'Horsepower': '136 @ 5500 rpm HP', 'Engine': '4-Cyl, 2.4 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}, 'Coupe': {'ESi Coupe 2D': {'Horsepower': '92 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.5 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}, 'DL Coupe 2D': {'Horsepower': '92 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.5 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Eagle-Summit-Side_EASUM961_506x350.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Eagle-Summit-RearSide_EASMW961_506x350.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}"
1996,Eagle,Talon,['Hatchback'],"{'Hatchback': {'TSi Hatchback 2D': {'Horsepower': '210 @ 6000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}, 'ESi Hatchback 2D': {'Horsepower': '140 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'TSi AWD Hatchback 2D': {'Horsepower': '210 @ 6000 rpm HP', 'Engine': '4-Cyl, Turbo, 2.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 4'}, 'Hatchback 2D': {'Horsepower': '140 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}}}",{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Eagle-Talon-FrontSide_EATAL961_506x340.jpg?interpolation=high-quality&downsize=391:*'}
1996,Eagle,Vision,['Sedan'],"{'Sedan': {'ESi Sedan 4D': {'Horsepower': '161 @ 5300 rpm HP', 'Engine': 'V6, 3.3 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'TSi Sedan 4D': {'Horsepower': '214 @ 5850 rpm HP', 'Engine': 'V6, 3.5 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Eagle-Vision-FrontSide_EAVIS961_506x370.jpg?interpolation=high-quality&downsize=391:*'}
1996,Ford,Aerostar Cargo,['Van/Minivan'],"{'Van/Minivan': {'Minivan': {'Horsepower': '140 @ 5000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}
1996,Ford,Aerostar Passenger,['Van/Minivan'],"{'Van/Minivan': {'XLT Minivan': {'Horsepower': '140 @ 5000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 7'}, 'XLT Extended Minivan': {'Horsepower': '140 @ 5000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 7'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Aerostar%20Passenger-FrontSide_FTARO971_506x374.jpg?interpolation=high-quality&downsize=391:*'}
1996,Ford,Aspire,['Hatchback'],"{'Hatchback': {'Hatchback 4D': {'Horsepower': '63 @ 5000 rpm HP', 'Engine': '4-Cyl, 1.3 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 4'}, 'Hatchback 2D': {'Horsepower': '63 @ 5000 rpm HP', 'Engine': '4-Cyl, 1.3 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 4'}}}",{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Aspire-FrontSide_FOASP961_506x327.jpg?interpolation=high-quality&downsize=391:*'}
1996,Ford,Bronco,['SUV'],"{'SUV': {'Sport Utility 2D': {'Horsepower': '205 @ 3800 rpm HP', 'Engine': 'V8, 5.8 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 6'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Bronco-FrontSide_FTBRC961_506x292.jpg?interpolation=high-quality&downsize=391:*'}
1996,Ford,Club Wagon,['Van/Minivan'],"{'Van/Minivan': {'Passenger': {'Horsepower': '205 @ 3800 rpm HP', 'Engine': 'V8, 5.8 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 15'}, 'HD Van': {'Horsepower': '210 @ 3800 rpm HP', 'Engine': 'V8, 5.8 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 15'}, 'Super Duty Van': {'Horsepower': '210 @ 3800 rpm HP', 'Engine': 'V8, 5.8 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 15'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Club%20Wagon-FrontSide_FTCWG961_506x232.jpg?interpolation=high-quality&downsize=391:*'}
1996,Ford,Contour,['Sedan'],"{'Sedan': {'LX Sedan 4D': {'Horsepower': '170 @ 6250 rpm HP', 'Engine': 'V6, 2.5 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'SE Sedan 4D': {'Horsepower': '170 @ 6250 rpm HP', 'Engine': 'V6, 2.5 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'GL Sedan 4D': {'Horsepower': '125 @ 5500 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Contour-Front_FOCON951_376x264.jpg?interpolation=high-quality&downsize=391:*'}
1996,Ford,Crown Victoria,['Sedan'],"{'Sedan': {'LX Sedan 4D': {'Horsepower': '190 @ 4250 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}, 'Sedan 4D': {'Horsepower': '190 @ 4250 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 6'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Crown%20Victoria-FrontSide_FOVIC962_505x330.jpg?interpolation=high-quality&downsize=391:*'}
1996,Ford,Econoline E150 Cargo,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '199 @ 4200 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Econoline%20E150%20Cargo-Side_FTECN961_505x324.jpg?interpolation=high-quality&downsize=391:*'}
1996,Ford,Econoline E250 Cargo,['Van/Minivan'],"{'Van/Minivan': {'Extended Van': {'Horsepower': '205 @ 3800 rpm HP', 'Engine': 'V8, 5.8 Liter', 'Combined Fuel Economy': '12 MPG', 'Seating': 'Seats 2'}, 'Van': {'Horsepower': '150 @ 3400 rpm HP', 'Engine': '6-Cyl, 4.9 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Econoline%20E250%20Cargo-Side_FTECN961_505x324.jpg?interpolation=high-quality&downsize=391:*'}
1996,Ford,Econoline E350 Cargo,['Van/Minivan'],"{'Van/Minivan': {'Extended Van': {'Horsepower': '210 @ 3600 rpm HP', 'Engine': 'V8, 5.8 Liter'}, 'Van': {'Horsepower': '210 @ 3600 rpm HP', 'Engine': 'V8, 5.8 Liter', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Econoline%20E350%20Cargo-Side_FTECN961_505x324.jpg?interpolation=high-quality&downsize=391:*'}
1996,Ford,Escort,"['Hatchback', 'Sedan', 'Wagon']","{'Sedan': {'LX Sedan 4D': {'Horsepower': '127 @ 6500 rpm HP', 'Engine': '4-Cyl, 1.9 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}}, 'Wagon': {'LX Wagon 4D': {'Horsepower': '127 @ 6500 rpm HP', 'Engine': '4-Cyl, 1.9 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}}, 'Hatchback': {'LX Hatchback 2D': {'Horsepower': '127 @ 6500 rpm HP', 'Engine': '4-Cyl, 1.9 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'GT Hatchback 2D': {'Horsepower': '88 @ 4400 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'LX Hatchback 4D': {'Horsepower': '127 @ 6500 rpm HP', 'Engine': '4-Cyl, 1.9 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'Hatchback 2D': {'Horsepower': '127 @ 6500 rpm HP', 'Engine': '4-Cyl, 1.9 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Escort-Front_FOESCWAG952_376x183.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Escort-Front_FOESC951_376x253.jpg?interpolation=high-quality&downsize=391:*'}"
1996,Ford,Explorer,['SUV'],"{'SUV': {'Sport Utility 2D': {'Horsepower': '160 @ 4200 rpm HP', 'Engine': 'V6, 4.0 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 4'}, 'Sport Utility 4D': {'Horsepower': '160 @ 4200 rpm HP', 'Engine': 'V6, 4.0 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Explorer-FrontSide_FTXPL971_506x372.jpg?interpolation=high-quality&downsize=391:*'}
1996,Ford,F150 Regular Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '148 @ 3400 rpm HP', 'Engine': '6-Cyl, 4.9 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 3'}, 'Short Bed': {'Horsepower': '148 @ 3400 rpm HP', 'Engine': '6-Cyl, 4.9 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-F150%20Regular%20Cab-FrontSide_FTPUR961_503x375.jpg?interpolation=high-quality&downsize=391:*'}
1996,Ford,F150 Super Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '199 @ 4200 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 6'}, 'Short Bed': {'Horsepower': '199 @ 4200 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-F150%20Super%20Cab-Front_FT15E951_376x250.jpg?interpolation=high-quality&downsize=391:*'}
1996,Ford,F250 Crew Cab,['Pickup'],"{'Pickup': {'Short Bed': {'Horsepower': '210 @ 3000 rpm HP', 'Engine': 'V8, Turbo Diesel, 7.3L', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}
1996,Ford,F250 Regular Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '205 @ 3800 rpm HP', 'Engine': 'V8, 5.8 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}
1996,Ford,F250 Super Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '245 @ 4000 rpm HP', 'Engine': 'V8, 460/7.5 Liter'}, 'Short Bed': {'Horsepower': '245 @ 4000 rpm HP', 'Engine': 'V8, 460/7.5 Liter', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}
1996,Ford,F350 Crew Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '210 @ 3000 rpm HP', 'Engine': 'V8, Turbo Diesel, 7.3L', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}
1996,Ford,F350 Regular Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '210 @ 3000 rpm HP', 'Engine': 'V8, Turbo Diesel, 7.3L', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-F350%20Regular%20Cab-Front_FT35R951_376x270.jpg?interpolation=high-quality&downsize=391:*'}
1996,Ford,F350 Super Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '210 @ 3000 rpm HP', 'Engine': 'V8, Turbo Diesel, 7.3L', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}
1996,Ford,Mustang,"['Coupe', 'Convertible']","{'Convertible': {'Cobra Convertible 2D': {'Horsepower': '305 @ 5800 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 4'}, 'Convertible 2D': {'Horsepower': '150 @ 4000 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'GT Convertible 2D': {'Horsepower': '215 @ 4400 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}}, 'Coupe': {'GT Coupe 2D': {'Horsepower': '215 @ 4400 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}, 'Cobra Coupe 2D': {'Horsepower': '305 @ 5800 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 4'}, 'Coupe 2D': {'Horsepower': '150 @ 4000 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Mustang-RearSide_FOMUSCONV971_506x356.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Mustang-RearSide_FOMUS970_505x374.jpg?interpolation=high-quality&downsize=391:*'}"
1996,Ford,Probe,['Hatchback'],"{'Hatchback': {'SE Hatchback 2D': {'Horsepower': '118 @ 5500 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 4'}, 'GT Hatchback 2D': {'Horsepower': '164 @ 5600 rpm HP', 'Engine': 'V6, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 4'}}}",{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Probe-FrontSide_FOPRO962_505x338.jpg?interpolation=high-quality&downsize=391:*'}
1996,Ford,Ranger Regular Cab,['Pickup'],"{'Pickup': {'Splash Short Bed': {'Horsepower': '112 @ 4800 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 3'}, 'Long Bed': {'Horsepower': '112 @ 4800 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 3'}, 'Short Bed': {'Horsepower': '112 @ 4800 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Ranger%20Regular%20Cab-FrontSide_FTRGR961_506x304.jpg?interpolation=high-quality&downsize=391:*'}
1996,Ford,Ranger Super Cab,['Pickup'],"{'Pickup': {'Pickup': {'Horsepower': '160 @ 4200 rpm HP', 'Engine': 'V6, 4.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 5'}, 'Splash': {'Horsepower': '160 @ 4200 rpm HP', 'Engine': 'V6, 4.0 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 5'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Ranger%20Super%20Cab-FrontSide_FTRGE961_500x375.jpg?interpolation=high-quality&downsize=391:*'}
1996,Ford,Taurus,"['Sedan', 'Wagon']","{'Sedan': {'LX Sedan 4D': {'Horsepower': '200 @ 5750 rpm HP', 'Engine': 'V6, 24V, 3.0 Liter', 'Seating': 'Seats 5', 'Combined Fuel Economy': '23 MPG'}, 'SHO Sedan 4D': {'Horsepower': '240 @ 6500 rpm HP', 'Engine': 'V8, 3.4 Liter', 'Seating': 'Seats 5'}, 'G Sedan 4D': {'Horsepower': '145 @ 5250 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 6'}, 'GL Sedan 4D': {'Horsepower': '145 @ 5250 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Seating': 'Seats 6', 'Combined Fuel Economy': '18 MPG'}}, 'Wagon': {'GL Wagon 4D': {'Horsepower': '145 @ 5250 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Seating': 'Seats 6', 'Combined Fuel Economy': '20 MPG'}, 'LX Wagon 4D': {'Horsepower': '200 @ 5750 rpm HP', 'Engine': 'V6, 24V, 3.0 Liter', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Taurus-FrontSide_FOTAU964_506x289.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Taurus-Side_FOTAUWAG965_506x259.jpg?interpolation=high-quality&downsize=391:*'}"
1996,Ford,Thunderbird,['Coupe'],"{'Coupe': {'LX Coupe 2D': {'Horsepower': '205 @ 4250 rpm HP', 'Engine': 'V8, 4.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Thunderbird-FrontSide_FOTBD961_506x243.jpg?interpolation=high-quality&downsize=391:*'}
1996,Ford,Windstar Cargo,['Van/Minivan'],"{'Van/Minivan': {'Minivan': {'Horsepower': '200 @ 5000 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}
1996,Ford,Windstar Passenger,['Van/Minivan'],"{'Van/Minivan': {'LX Minivan': {'Horsepower': '200 @ 5000 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 7'}, 'GL Minivan': {'Horsepower': '200 @ 5000 rpm HP', 'Engine': 'V6, 3.8 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 7'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Ford-Windstar%20Passenger-FrontSide_FTWIN961_506x219.jpg?interpolation=high-quality&downsize=391:*'}
1996,Geo,Metro,"['Hatchback', 'Sedan']","{'Sedan': {'LSi Sedan 4D': {'Horsepower': '70 @ 5500 rpm HP', 'Engine': '4-Cyl, 1.3 Liter', 'Combined Fuel Economy': '28 MPG', 'Seating': 'Seats 4'}, 'Sedan 4D': {'Horsepower': '70 @ 5500 rpm HP', 'Engine': '4-Cyl, 1.3 Liter', 'Combined Fuel Economy': '28 MPG', 'Seating': 'Seats 4'}}, 'Hatchback': {'LSi Coupe 2D': {'Horsepower': '55 @ 5700 rpm HP', 'Engine': '3-Cyl, 1.0 Liter', 'Combined Fuel Economy': '28 MPG', 'Seating': 'Seats 4'}, 'Coupe 2D': {'Horsepower': '55 @ 5700 rpm HP', 'Engine': '3-Cyl, 1.0 Liter', 'Combined Fuel Economy': '35 MPG', 'Seating': 'Seats 4'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Geo-Metro-Front_GEMET951_375x245.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Geo-Metro-RearSide_GEMETCPE962_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
1996,Geo,Prizm,['Sedan'],"{'Sedan': {'LSi Sedan 4D': {'Horsepower': '105 @ 5800 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}, 'Sedan 4D': {'Horsepower': '105 @ 5800 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Geo-Prizm-FrontSide_GEPRZ961_506x346.jpg?interpolation=high-quality&downsize=391:*'}
1996,Geo,Tracker,['SUV'],"{'SUV': {'Sport Utility 4D': {'Horsepower': '95 @ 5600 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'LSi Sport Utility Convertible 2D': {'Horsepower': '95 @ 5600 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'LSi Sport Utility 4D': {'Horsepower': '95 @ 5600 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'Sport Utility Convertible 2D': {'Horsepower': '95 @ 5600 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Geo-Tracker-FrontSide_GTTRKCONV965_506x375.jpg?interpolation=high-quality&downsize=391:*'}
1996,GMC,1500 Club Coupe,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '250 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}, 'Short Bed': {'Horsepower': '250 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-GMC-1500%20Club%20Coupe-FrontSide_GMSRE972_506x360.jpg?interpolation=high-quality&downsize=391:*'}
1996,GMC,1500 Regular Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '250 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 3'}, 'Short Bed': {'Horsepower': '200 @ 4400 rpm HP', 'Engine': 'V6, 4.3 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-GMC-1500%20Regular%20Cab-FrontSide_GMSRR961_506x246.jpg?interpolation=high-quality&downsize=391:*'}
1996,GMC,2500 Club Coupe,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '290 @ 4200 rpm HP', 'Engine': 'V8, 454/7.4 Liter', 'Seating': 'Seats 6', 'Combined Fuel Economy': '13 MPG'}, 'Short Bed': {'Horsepower': '250 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-GMC-2500%20Club%20Coupe-FrontSide_GMSRE972_506x360.jpg?interpolation=high-quality&downsize=391:*'}
1996,GMC,2500 Regular Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '250 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}
1996,GMC,3500 Club Coupe,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '290 @ 4200 rpm HP', 'Engine': 'V8, 454/7.4 Liter', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-GMC-3500%20Club%20Coupe-FrontSide_GMSRE972_506x360.jpg?interpolation=high-quality&downsize=391:*'}
1996,GMC,3500 Crew Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '290 @ 4200 rpm HP', 'Engine': 'V8, 454/7.4 Liter', 'Seating': 'Seats 6'}}}",{'Pickup': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}
1996,GMC,3500 Regular Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '250 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}
1996,GMC,Jimmy,['SUV'],"{'SUV': {'Sport Utility 2D': {'Horsepower': '190 @ 4400 rpm HP', 'Engine': 'V6, High Output, 4.3L', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 4'}, 'Sport Utility 4D': {'Horsepower': '190 @ 4400 rpm HP', 'Engine': 'V6, High Output, 4.3L', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 6'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-GMC-Jimmy-RearSide_GMJIM961_506x264.jpg?interpolation=high-quality&downsize=391:*'}
